"","f0101","f0102","f04","f05","f06","f07","f0801","f0802","f0803","f0804","f0805","f0806","f0807","f0808","f0809","f0810","f0811","f0812","f0813","f0814","f0815","f0816","f0817","f0818","f0819","f0820","f0821","f0822","f0823","f0824","f0825","f0826","f0827","f0828","f0901","f0902","f0903","f1001","f1002","f1003","f1004","f11","f12","f14","f15","f1603","f1801","f180201","f180202","Mig","f22","f0201new","f0202new","f0203new","f03new","f1601","f1602","f20"
"3636","2","1","1","4","8","4","2","4","2","3","2","2","2","3","3","4","4","2","2","3","2","3","2","3","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","0","2","1","4","2","2","1","1","1","2","3","1","5","3","0",2,0,61
"3637","2","1","10","2","4","4","3","2","2","3","3","2","4","3","3","4","2","3","2","3","3","3","3","4","4","2","3","2","2","3","2","2","3","3","1","1","1","1","1","1","0","2","1","4","3","2","1","1","1","2","2","1","4","1","0",2,0,64
"3638","2","3","2","4","1","2","2","2","3","3","1","1","2","1","3","4","1","1","1","4","4",NA,"1","4","3","2","2","1","1","1","2","1","3","2","1","1","1","1","1","1","0","2","1","4","2","2","2","2","2","1","2","1","5","3","0",5,2,60
"3639","2","1","1","5","3","3","1","3","2","4","3","1","4","4","4","3","1","2","1","3","4","4","4","4","4","4","4","1","4","4","1","1","1","1","0","1","0","0","1","0","0","1","1","4","2","2","1","1","1","2","3","1","5","1","0",3,1,60
"3640","1","1","7","3","3","4","1","3","1","4","2","1","4","4","3","1","1","2","2","4","1","4","4","4","4","4","3","1","3","2","1","1","1","2","1","1","1","1","1","1","0","1","1","4","3","2","1","1","1","2","3","1","5","1","0",2,0,60
"3641","1","1","1","4",NA,"4","2","3","2","4","2","1","4","4","4","2","4","2","1","2","4","4","4","4","2","3","3","3","4","3","2","3","3","4","1","0","1","1","1","1","0","2","2","4","2","2","1","1","1","2","1","1","4","1","0",2,0,61
"3642","2","1","11","4",NA,"4","2","3","3","4","2","1","3","3","2","2","3","2","1","4","4","3","3","3","4","1","1","2","2","4","1","2","2","4","1","1","1","1","1","1","0","2","2","4","2","2","1","1","1","2","3","1","5","2","0",2,0,62
"3643","2","1","2","4","1","4","2","2","2","2","3","1","4","3","2","3","3","1","2","2","3","3","4","4","3","3","2","2","3","2","2","1","3","2","1","1","1","1","1","1","0","2","2","4","2","2","1","1","1","2","3","1","4","1","0",2,0,61
"3644","2","1","11","4","9","3","1","3","3","4","1","1","2","3","3","2","2","3","1","2","4","4","4","4","4","3","3","2","2","4","1","2","2","2","1","1","1","1","1","1","0","2","1","4","4","2","1","1","1","2","3","1","5","2","0",2,0,62
"3645","1","88","5","3","4","3","1","4","2","3","3","1","3","3","4","3",NA,"1","1","1","4","4","4","4","4","3","4","1","4","1","1","2","2","1","1","0","0","1","1","0","0","2","2","4","2","2","1","1","1","2","4","1","4","1","0",2,0,63
"3646","1","1","7","3","4","3","2","3","3","3","3","2","4","2","4","3",NA,"2","1","2","4","4","4","4","2","2","3","2","2","3","1","3",NA,"3","1","1","1","1","1","1","0","2","1","4","2","2","1","1","1","2","4","1","5","1","0",2,0,63
"3647","2","1","1","4","8","4","2","3","4","4","3","1","4","1","4","4","4","1","1","4","4","4","4","4","1","4","4","3","3","2","3","4","3","3","1","0","0","0","1","0","0","2","2","4","2","2","1","2","1","1","1","1","4","3","1",4,0,61
"3648","2","1","11","5","9","5","3","4","3","3","2","1","4","4","2","4","1","3","1","4","2","4","4","4","3","3","3","2","3","3","3","2","1","2","1","1","1","1","1","1","0","1","2","4","2","2","1","1","1","2","2","1","5","2","0",2,0,60
"3649","2","1","1","3","3","3","1","2","1","4","1","1","4","4","4","1","4","1","1","2","4","4","4","4","3","3","2","1","1","1","1","1","1","1","1","1","1","1","1","1","0","2","1","4","2","2","1","1","1","2","1","1","4","2","0",2,0,62
"3650","2","1","1","5","4","5","2","3","2","3","2","2","3","3","3","3","3","2","2","3","3","3","3","4","3","2","3","2","2","3","2",NA,"2",NA,"1","1","1","1","1","1","0","1","1","4","2","2","1","1","1","2","4","1","5","2","0",2,0,64
"3651","2","1","1","3","5","3","3","4","4","4","3","1","4","2","4","4","2","3","1","3","2","4","2","4","1","1","3","4","1","4","1","3","2","1","1","0","0","1","0","0","0","2","2","4","3","2","1","1","1","2","4","1","5","3","0",2,0,62
"3652","1","1","7","3","4","3","2","4","2","3","4","2","4","4","4","3",NA,"2","3","2","4","4","4","4","3","3","3","2","2","4","1","3","2","3","1","1","1","1","1","1","0","2","2","4","2","2","1","1","1","2","3","1","5","1","0",2,0,64
"3653","2","3","1","4","1","3","2","4","3","4","1","1","4","3","1","1","1","3","1","3","2","4","4","4","2","2","3","2","1","3","3","3","1","1","1","1","1","1","1","1","0","2","1","4","2","2","1","1","1","2","5","1","5","2","0",2,0,60
"3654","2","1",NA,"3","4","3","2","3","3","3","3","2","3","3","3","3","3","3","3","2","3","3","2","3","3","3","3","3","3","3","3","2","3","3","1","0","0","0","1","0","0","2","1","4","2","2","1","1","1","2","2","1","3","1","0",2,0,62
"3655","2","1","11","4","6","3","2","3","3","3","2","2","2","3","3","2","3","2","3",NA,NA,"3","4","4","3","3","3","3","3","3","2",NA,"2",NA,"0","1","1","1","1","1","0","2","1","4","2","2","1","1","1","2","2","1","5","1","0",2,0,61
"3656","2","1","6","5","10","6","2","3","2","2","1","1","3","3","3","2",NA,"4","2","4","3","4","4","4","4","1","1","2","2","3","3","1","1","1","1","1","1","1","1","1","0","2","2","4","2","2","2","2","2","1","3","1","5","2","0",2,0,63
"3657","1","1","1","3","3","3","4","4","2","4","3","2","4","2","4","3","4","2","1","4","4","4","2","4","4","3","4","3","2","2","2","2","2","2","1","1","0","1","1","0","0","2","1","4","4","2","1","1","1","2","3","1","4","2","0",2,0,60
"3658","2","1","1","2","4","4","2","4","4","2","2","2","3","3","2","2","2","4","3","2","4","4","4","4","4","4","3","3","2","4","2","2","3","3","1","1","1","1","1","1","0","2","1","4","2","2","1","1","1","2","2","1","5","3","0",2,0,62
"3659","2","1","1","4","5","4","3","3","3","4","2","2","4","3","3","4","4","2","2","3","3","4","4","4","4","2","3","3","3","3","4","3","2","2","1","1","1","1","1","1","0","2","2","4","2","2","1","1","1","2","3","1","5","2","0",3,0,63
"3660","2","1","11","4","8","4","2","4","2","3","3","1","4","1","4","3",NA,"3","1","3","2","4","4","4","4","2","3","2","3","3","2","1","2","3","1","1","1","1","1","1","0","2","2","4","2","2","1","1","1","2","4","1","4","4","0",2,0,64
"3661","1","1","7","3","4","3","1","3","3","4","1","1","4","1","4","2",NA,"1","1","1","4","4","4","4","1","1","3","1","1","3","1","1","2","2","1","1","1","1","1","1","0","2","2","4","2","2","1","1","1","2","3","1","4","1","0",2,0,64
"3662","2","1","5","4","3","5","3","3","3","3","3","1","3","1","3","2","1","2","1","1","3","3","4","2","2","4","4","2","1","1","1","1","2","3","0","0","1","1","0","0","0","2","2","4","2","2","1","1","1","2","2","1","5","2","0",2,0,60
"3663","2","1","12","2","1","5","3","2","2","4","4","1","4","2","4","4",NA,"3","2","4","1","2","4","4","2","3","3","2","2","2","2","3","2","2","1","1","0","1","1","1","0","2","2","4","2","2","1","1","1","2","3","1","1","2","0",2,0,62
"3664","1","1","7","3",NA,"3","2","4","2","2","3","2","4","4","4","3","2","3","2","3","3","4","4","4","4","4","4","2","2","3","1","2","2","2","1","1","1","1","1","1","0","2","1","4","4","2","1","1","1","2","3","1","4","1","0",2,0,60
"3665","2","1","12","3","8","4","2","2","1","4","2","2","3","2","2","4","4","2","1","3","2","4","2","4","3","1","1","1","1","1","1","2","2","2","1","1","1","0","1","1","0","1","2","4","2","2","1","1","1","2","1","1","5","1","0",3,0,60
"3666","2","1","11","5","3","5","4","3","2","3","3","2","3","3","3","4","4","4","1","3","2","4","4","4","4","2","3","2","1","2","2","2","2","2","1","1","0","1","1","1","0","2","1","4","4","2","1","1","1","2","1","1","4","1","0",3,0,61
"3667","2","1","5","3","1","4","2","4","3","4","2","2","3","2","2","3","1","3","1","3","2","4","4","4","4","2","2","2","2","2","2","2","2","3","1","1","1","1","1","1","0","2","2","4","6","2","1","1","1","2","3","1","4","2","0",2,0,60
"3668","2","1","11","4","4","4","2","3","3","3","3","1","4","3","3","3","2","2","1","3","2","4","1","4","4","2","3","2","2","2","2","3","2","2","1","0","0","1","1","0","0","2","1","4","3","2","1","1","1","2","3","1","5","2","0",2,0,63
"3669","2","1","1","4","6","3","3","3","2","3","2","1","4","2","3","1",NA,"2","1","3","3","4","4","4","2","2","2","1","3","2","2","2","2","2","1","1","1","1","1","1","0","1","1","4","5","2","1","1","1","2","4","1","5","3","0",2,0,61
"3670","2","1","1","3","4","3","4","4","3","4","2","2","4","4","4","3",NA,"2","2","2","4","4","4","4","3","2","2","2","2","4","2","3","2","3","1","1","1","1","1","1","0","2","2","4","3","2","1","1","1","2","2","1","4","3","0",4,1,62
"3671","2","1","11","4","9","4","1","3","2","3","2","1","4","3","4","2","4","1","1",NA,"4","4","4","4","4","4","4","2","4","2","2","2","2","3","1","1","0","1","1","0","0","2","2","4","6","2","1","1","1","2","1","1","4","2","0",2,0,64
"3672",NA,NA,NA,"6","1","6","1","3","3","1","1","1","3","3","2","3","1","4","1","4","1","4","4","4",NA,"1","1","1","1","1","1","2","2","2","1","1","1","1","1","1","0","2","2","4","2","2","1","1","1","2","1","0","5","1","0",2,0,62
"3673",NA,NA,"11","1","1","1","3","2","2",NA,NA,"2","4",NA,NA,"3","1","4",NA,"4","1","3","4","4",NA,"1","1","1","1","2","3","2",NA,"2","1","1","1","0","1","1","0","2","2","4","2","2","1","1","1","2","2","0","5","1","0",2,0,60
"3674","2","1","5","5","3","5","2","4","1","2","1","2","3","1","1","4","1","4","1","4","1","3","2","3","2","1","1","1","1","3","1","1","1","1","1","1","0","1","1","1","0","2","1","4","2","2","1","1","1","2","4","0","5","1","0",2,0,61
"3675","2","1","11","5","4","4","2","2","2","2","2","1","3","2","4","3","1","3","2","4","2","4","4","4","4","2","2","2","2","2",NA,"2","2",NA,"1","1","1","1","1","0","0","2","1","4","2","2","1","1","1","2","3","0","5","1","0",2,0,64
"3676","2","1","11","5","5","6","3","3","2","3","2","1","3","3","3","2",NA,"2","2","2","2","4","4","4","2","2","2","2","2","3","1","3","3","2","1","1","1","0","0","1","0","2","1","4","2","2","1","1","1","2","1","0","4","2","0",2,0,62
"3677","1","3",NA,"5","10","5","3","2","2","4","1","2","4","4","2","3","1","4","2","4","1","4","2","4","4","2","1","3","1","3","2","1","1","2","1","1","1","0","1","1","0","2","1","4","2","2","1","1","1","2","4","0","5","1","0",2,0,61
"3678",NA,NA,"6","6","1","3","3","3","3","3","3","3","3","3","3","3","3","3",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","1","1","0","0","0","1","2","1","4","3","2","1","1","1","2","1","0","5","1","0",2,0,60
"3679","1","1","10","4","3","5","2","2","1","3","4","1","4","2","4","2","2","2","1","4","1","4","4","4","3","1","4","1","1","4","1","1","2","1","1","1","0","1","1","1","0","2","2","4","4","2","1","1","1","2","2","0","4","1","0",3,0,61
"3680","2","1",NA,"1","3","1","4","1","3","4","3","2","1","1","4","3","1","1","1","4","1","4","4","4","3","2","3","2","1","1","1","3","1","3","1","1","0","1","1","1","0","1","1","4","2","2","1","1","1","2","3","0","5","1","0",2,0,64
"3681","2","3",NA,"3",NA,"3","2","3","3","3","3","2","2","2","3","3","1","3","1","3","2","4","4","4","4","2","2","2","1","3","1","1",NA,"1","1","1","1","0","1","1","0","2","2","4","2","2","1","1","1","2","2","0","5","4","1",2,0,61
"3682","2","1","5","5","3","5","1","2","2","4","1","2","2","1","1","4","3","4","1","4","1","3","4","4","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","2","1","4","2","2","1","1","1","2","2","0","5","1","0",4,1,60
"3683","2","1","11","4","4","4","4","3","2","3","2","1","4","4","4","2",NA,"1","1","4","2","4","4","4","4","1","3","1","2","3","1","2","2","2","1","1","1","1","1","1","0","2","2","4","2","2","1","1","1","2","2","0","5","3","0",2,0,62
"3684","2","1","8","5","1","5","2","4","3","4","2","2","4","3","4","3","1","2","2","3","2","4","4","4","3","2","3","2","2","2","2","2","2","2","0","1","0","0","1","0","0","1","1","4","2","2","1","1","1","2","2","0","5","2","0",2,0,64
"3685",NA,NA,"11","6","3","6","4","1","3","4","4","1","2","3","3","3","1","4","2","4","1",NA,"4","4","4","1","2","2","1","3","4","2","1","3","1","1","1","1","1","1","0","2","1","4","2","2","1","1","1","2","4","0","5","1","0",2,0,62
"3686",NA,NA,"12","1","3","1","1","1","1",NA,"3","1",NA,"1","1","3","1","4","1","4","1","4","4","4","1","1","1","1","1","1","1","1","3","1","1","1","1","1","1","1","0","2","2","4","2","2","1","1","1","2","2","0","5","1","0",2,0,60
"3687","2","1","1","4","3","4","3","3","4","4","4","1","4","1","4","3","1","4","2","3","4","4","4","4","4","1","2","2","2","3",NA,"2",NA,"2","1","1","1","1","1","1","0","1","1","4","2","2","1","1","1","2","1","0","5","2","0",2,0,64
"3688",NA,NA,"12","2","4","5","4","4","3","4","2","1","2","4","3","4","3","3","2","3","2","3","4","4","4","2","2","2","2","3","2","2","1","1","1","1","1","1","1","0","0","2","1","4","2","2","1","1","1","2","1","0","1","5","1",2,0,64
"3689","2","1","1","4","4","4","2","3","2","4","2","2","3","2","3","2","1","3","2","3","3","3","3","3","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","0","1","1","4","2","2","1","1","1","2","3","0","3","1","0",2,0,64
"3690",NA,NA,NA,"6","4","5","3","4","3",NA,NA,"1",NA,"2","2","3",NA,"4","2","4","1","4","4","4",NA,"2",NA,NA,NA,"4","2",NA,"2",NA,"1","1","1","1","1","1","0","2","2","4","2","2","1","1","1","2","2","0","3","1","0",2,0,63
"3691","2","1","1","5",NA,"6","3","1","1","3","2","1","3","2","1","3","1","3","2","3","3","3","2","3","3","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","0","2","2","4","2","2","1","1","1","2","4","0","4","1","0",2,0,61
"3692","2","1","11","5","1","5","2","3","2","4","2",NA,"1","2","4","3","1","3","2","4","1","3","4","4",NA,"2","2","2","2","3","2","2","2","2","1","1","0","1","1","0","0","2","1","4","2","2","1","1","1","2","3","0","5","1","0",3,0,60
"3693","2","1",NA,"5","11","5","1","1","2","2","2","1","3","2","4","4",NA,"4","1","4","3","4","4","4","4","1","1","1","1","1","3","3",NA,NA,"1","1","0","1","1","0","0","2","1","4","3","2","1","1","1","2","3","0","5","2","0",2,0,63
"3694","2","1","11","4","10","5","1","4","3","4","1","1","3","4","4","1","1","1","1","4","1","4","4","4","3","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","2","1","1","2",NA,"1","1","1","2","2","1","5","3","1",1,NA,65
"3695","2","1","1","4","4","3","2","2","2","3","2","1","4","3","4","2",NA,"2","2","3","2","4","4","4","4","1","1","2","1","3","3","2","2","3","0","0","1","0","0","1","0","2","2","1","2",NA,"1","1","1","2","1","1","4","4","1",1,NA,67
"3696","2","1","9","5","4","3","2","2","1","4","2","1","3","3","4","2","3","2","1","3","3","4","4","4","3","3","3","2","2","2","1","1","3","2","1","0","0","0","1","0","0","1","2","1","4",NA,"1","1","1","2","2","1","1","5","1",1,NA,66
"3697","1","1","7","4","1","4","3","4","4","4","4","4","4","4","4","2","4","2","2","3","4","4","4","4","4","4","3","2","3","2","2","2","2","4","1","1","0","1","1","1","0","2","1","1","3",NA,"1","1","1","2","4","1","3","3","0",1,NA,65
"3698","2","1","1","4","4","3","2","3","2","4","2","1","4","2","3","2","2","1","2","1","3","4","4","4","4","3","3","2","2","1","1","1","2","1","1","1","1","0","0","1","0","2","1","1","2",NA,"1","1","1","2","1","1","2","2","0",1,NA,67
"3699","2","3","11","4","4","4","3","4","2","4","2","1","4","3","4","2","4","2","1","2","4","3","4","4","3","2","2","3","2","4","2","1","2","2","1","0","1","1","0","1","0","2","1","1","2",NA,"1","1","1","2","1","1","3","2","0",1,NA,69
"3700","2","1","2","4","4","4","2","3","2","4","3","2","3","3","4","2",NA,"2","2","2","4","4","4","4","4","3","3","2","3","1","1","1","2","1","1","1","1","0","0","0","1","1","2","1","3",NA,"1","1","1","2","2","1","2","3","0",1,NA,69
"3701","2","3","1","3","3","4","1","3","2","4","2","1","4","1","4","3","1","3","1","4","4","4","4","4","4","2","3","1","2","4","1","1","1","2","1","1","1","1","1","0","0","2","1","1","2",NA,"1","1","1","2","3","1","5","4","0",1,NA,65
"3702","2","1","11","4","1","4","2","3","3","3","3","2","3","2","3","2",NA,"3","2","3","4","4","1","4","4","3","3","3","3","3","2","2","2","3","1","1","1","1","0","0","0","1","2","1","2",NA,"1","1","1","2","3","1","4","3","0",1,NA,68
"3703","2","1","11","5",NA,"5","3","2","2","2","2","1","4","4","2","4",NA,"3","2","3","3","2","4","4","2","1","2","1","1","2","1","1","3","2","1","1","1","1","1","1","0","2","2","1","2",NA,"1","1","1","2","2","1","4","3","0",1,NA,66
"3704","2","1","5","3","3","3","2","3","2","3","4","2","4","3","3","2","4","1","2","2","2","4","4","4","3","3","2","2","3","2","2","2","2","3","1","1","1","0","0","1","0","2","2","1","2",NA,"1","1","1","2","3","1","3","2","0",1,NA,65
"3705","2","1","12","3","10","3","4","4","3","4","2","1","4","4","2","2",NA,"2","2","3",NA,"4","4","4","4","2","2","3","2","3","3","2","3","3","1","1","1","0","1","1","0","2","1","1","2",NA,"1","1","1","2","1","1","2","4","0",1,NA,66
"3706","2","2","9","3","3","3","1","1","1","1","1","1","1","1","1","1","1","1","1","1","4","1","1","2","1","1","1","1","1","1","1","1","1","1","1","0","0","1","0","0","0","1","1","1","2",NA,"1","1","1","2","1","1","3","4","1",1,NA,65
"3707","2","1","1","4","4","4","2","3","2","4","4","1","4","2","4","1","4","1","1","1","4","4","4","4","4","4","3","3","3","3","1","1","1","2","1","1","1","1","1","1","0","2","1","1","2",NA,"1","1","1","2","3","1","4","3","0",1,NA,66
"3708","2","1","12","4","4","3","2","2","2","2","2","1","3","1","4","2",NA,"1","2",NA,"4","4","1","4","4","3","3","1","2","2","1","1","2","1","1","1","1","1","1","1","0","2","1","1","4",NA,"1","1","1","2","2","1","2","5","1",1,NA,67
"3709","2","1","1","3","4","2","4","2","2","4","1","1","4","3","3","4","4","1","1","1","4","1","4","4","4","2","4","2","4","3","4","4","2","3","1","0","0","1","1","1","0","2","1","1","2",NA,"1","1","1","2","3","1","5","1","0",1,NA,66
"3710","2","88",NA,"5","10","5","1","3","2","3","2","1","4","2","4","2","2","1","2","2","3","2","4","4","4","3","2","1","3","1","1","1","2","1","1","1","1","1","1","0","0","1","1","1","6",NA,"2","2","2","1","1","1","3","4","0",1,NA,67
"3711","1","1","7","2","4","4","2","3","4","3","4","1","4","1","4","3",NA,"2","1","3","3","4","4","4","3","3","3","4","3","2","2","2","2","2","1","1","1","1","1","1","0","2","2","1","2",NA,"1","1","1","2","2","1","5","3","0",1,NA,69
"3712","1","1","7","4","11","4","1","4","1","3","2","1","4","1","4","1","4","1","1","4","4","1","4","4","4","3","3","1","1","1","1","1","4","1","1","1","1","1","1","1","0","2","2","1","2",NA,"1","1","1","2","3","1","3","1","0",1,NA,68
"3713","2","1","1","3","4","3","2","2","3","3","2","2","3","2","4","2","3","1","1","3","2","4","4","4","4","4","3","4","3","3","3","2","1","1","1","0","1","1","0","1","0","1","1","1","2",NA,"1","1","1","2","2","1","4","2","0",1,NA,69
"3714","2","1","12","4","10","4","2","3","1","4","2","1","4","3","4","2","3","3","2","3","4","2","4","4","3","3","3","2","2","2","1","2","2","2","1","1","0","1","1","0","0","2","1","1","2",NA,"1","1","1","2","1","1","2","5","1",1,NA,67
"3715","2","1","9","4","4","3","2","4","3","4","3","2","4","3","4","2","4","2","2","4","2","4","4","4","4","2","2","2","2","4","2","2","2","4","1","1","1","1","0","1","0","2","1","1","5",NA,"1","1","1","2","1","1","2","4","1",1,NA,67
"3716","2","1","1","3","1","3","2","3","2","2","3","2","3","2","3","2","2","2","2","3","3","4","4","4","3","2","2","2","3","2","2","2","2","2","1","0","1","1","0","0","0","2","2","1","4",NA,"1","1","1","2","1","1","4","3","0",1,NA,66
"3717","2","1","1","3","4","3","1","2","2","2","3","4","3","3","4","1","3","3","1","3","2","4","4","4","4","3","2","2","3","2","1","1","1","1","1","1","1","0","1","1","0","2","1","1","3",NA,"1","1","1","2","3","1","4","3","0",1,NA,67
"3718","2","3","5","3","10","4","2","3","2","3","2","2","3","2","3","2","2","2","2","3","2","2","4","4","4","2","3","3","2","2","2","2","2","2","1","1","1","1","1","0","0","2","1","1","3",NA,"1","1","1","2","1","1","1","4","1",1,NA,67
"3719","2","1","9","5","4","3","1","3","2","3","3","1","3","4","3","2",NA,"1","2",NA,"4","3","4","4","4","2","2","2","2","1","1","2","2","2","1","1","1","1","1","1","0","2","2","1","5",NA,"1","1","1","2","3","1","4","4","1",1,NA,65
